|character|text|type|character_clean|gender
629|BUTTERFIELD|Why would I do that?|speech|BUTTERFIELD|M
630|HARRY|Beats me.|speech|HARRY|M
631||Butterfield is a foot from Harry now.|stage direction||
632|BUTTERFIELD|"You don't have a clue what you're
into, do you?"|speech|BUTTERFIELD|M
633|HARRY|Deep shit?|speech|HARRY|M
634||Butterfield hits him.|stage direction||
635|BUTTERFIELD|Who did this?|speech|BUTTERFIELD|M
636|HARRY|I told you --|speech|HARRY|M
637||Butterfield hits him again.|stage direction||
638|BUTTERFIELD|Who did this?|speech|BUTTERFIELD|M
639||(raises his hand)|location||
640|HARRY|All right.  It was...|speech|HARRY|M
641||Butterfield comes a little closer.|stage direction||
642||(feigning a near collapse)|location||
643|HARRY|... it was...|speech|HARRY|M
644||"Butterfield leans in.  And Harry grabs him by the balls --
literally -- rising as he does so."|stage direction||
645|BUTTERFIELD|Aah!|speech|BUTTERFIELD|M
646||"Harry THROWS Butterfield aside. Butterfield hits the ground
in agony, and Harry swings round to protect himself from
Miller, who's leveling Harry's gun.
He FIRES once, missing Harry by inches.  Harry catches hold
of a ROPE underfoot and pulls it, tripping Miller, who
TOPPLES backwards into the mouth of the dragon.  The GUN GOES
OFF again, the bullet BLOWING APART the dragon's JAW
MECHANISM.
Miller starts to sit up, his body splayed between the
dragon's steel teeth.  He has Harry in his sights.
-- something CREAKS.  He looks up.  The dragon's jaw is
closing, FAST.  He starts to scramble to his feet.  Too late!
The teeth SLAM CLOSED on his body.  Sudden death.
Harry looks round to see Butterfield retreating into the
shadows.  Then he's gone.  Harry looks down at Miller's
BLOOD, which is pooling around his feet."|stage direction||
647|HARRY|Deep shit...|speech|HARRY|M
648||INT. POLICE STATION - EDDISON'S OFFICE - NIGHT|location||
649||"Harry sits at Eddison's desk, looking exhausted and bruised.
Eddison has just finished taking his statement."|stage direction||
650|EDDISON|And this Butterfield guy--|speech|EDDISON|?
651|HARRY|--vanished.|speech|HARRY|M
652||(frustrated sigh)|location||
653|EDDISON|Another fucking magician. Jesus.|speech|EDDISON|?
654||"Harry looks past Eddison and sees an ashen, tearful Dorothea
being taken into another office."|stage direction||
655|HARRY|Are you finished with me?|speech|HARRY|M
656|EDDISON|"For now.  Are you planning to go
back to New York?"|speech|EDDISON|?
657||(watching Dorothea)|location||
658|HARRY|No.  Not yet...|speech|HARRY|M
659||INT. POLICE STATION - OTHER OFFICE - NIGHT|location||
660||Dorothea sits alone, staring at the wall.  Harry enters.|stage direction||
661|HARRY|Are they treating you okay?|speech|HARRY|M
662||(nods)|location||
663|DOROTHEA|"I heard what happened.  It looks
like somebody murdered him."|speech|DOROTHEA|F
664|HARRY|"I'm sorry I got into this too late.
But if you want me to stick around,
maybe dig where the cops don't
look..."|speech|HARRY|M
665|DOROTHEA|I don't know where you'd start.|speech|DOROTHEA|F
666|HARRY|"Well... how about some of the other
illusionists?"|speech|HARRY|M
667|DOROTHEA|They won't tell you anything.|speech|DOROTHEA|F
668|HARRY|I can be very persuasive.|speech|HARRY|M
669||(a beat)|location||
670|DOROTHEA|Yes.  I think you probably can.|speech|DOROTHEA|F
671||(another beat)|location||
672|DOROTHEA|We'd need to talk about your fee.|speech|DOROTHEA|F
673|HARRY|"Forget the fee.  If I find
Butterfield, maybe we'll talk about
money.  If I don't..."|speech|HARRY|M
674||(he shrugs)|location||
675|HARRY|"...my gamble.  Either way... I
get to spend some time... here."|speech|HARRY|M
676||"The way he says this, it's plain ""here"" doesn't mean L.A., it
means near -Dorothea.  And by the tiny smile on her face,
it's also plain she knows it."|stage direction||
677||EXT. MAGIC SHOP - HOLLYWOOD BLVD. - DAY|location||
678||"Noon.  Bright sun.  Busy street.  Harry, now wearing a
bandage on his cut face, enters."|stage direction||
679||INT. MAGIC SHOP - DAY|location||
680||"A wonderland for illusionists.  Books, props, masks, tricks,
etc.  Two or three CUSTOMERS browse.  Harry glances at them
all, then targets a MAN in late middle age, who is browsing
through books, one-handed.  His other hand constantly
manipulates a card, concealing and revealing it in a dozen
ways.  He doesn't even look at his hand.  His name is WALTER
WILDER.
Harry stands beside him.  Scans the shelf."|stage direction||
681|HARRY|Where'd you learn that?|speech|HARRY|M
682|WILDER|What?|speech|WILDER|M
683||(points)|location||
684|HARRY|That.|speech|HARRY|M
685|WILDER|At birth.  I don't know you --|speech|WILDER|M
686|HARRY|Harry D'Amour.|speech|HARRY|M
687|WILDER|"I know all the kids coming up. Got
to stay ahead of the game. But I
don't know you."|speech|WILDER|M
688|HARRY|"I'm in from New York.  I came to
see Swann."|speech|HARRY|M
689|WILDER|"What a tragedy.  It was just a
matter of time, of course, but it's
not good for the business."|speech|WILDER|M
690|HARRY|Was he taking a lot of risks?|speech|HARRY|M
691|WILDER|"You don't know the half of it. I'm
Walter Wilder, by the way."|speech|WILDER|M
692|HARRY|Not the Walter Wilder?|speech|HARRY|M
693||Walter beams.|stage direction||
694|WILDER|The one and only.|speech|WILDER|M
695||He hands Harry a card.|stage direction||
696|WILDER|Want to try?|speech|WILDER|M
697||"Harry tries to emulate Wilder's card manipulation through the
rest of this conversation."|stage direction||
698|WILDER|You know Vinovich?|speech|WILDER|M
699||(not a clue)|location||
700|HARRY|Sure.  Vivovich.|speech|HARRY|M
701|WILDER|"He knew Swann way back.  He says
there were a lot of drugs, a lot of
crazy shit."|speech|WILDER|M
702|HARRY|"I'd love to... you know... hang
with some of you guys."|speech|HARRY|M
703|WILDER|"People are pretty cagey.  Who do
you know?"|speech|WILDER|M
704|HARRY|For what?|speech|HARRY|M
705|WILDER|For an introduction.|speech|WILDER|M
706|HARRY|Well... nobody.|speech|HARRY|M
707||"Wilder takes a moment to assess Harry, who is attempting to
manipulate the card he's been given with charming ineptitude."|stage direction||
708||(magnanimously)|location||
709|WILDER|You do now.|speech|WILDER|M
710||EXT. MAGIC CASTLE - DUSK|location||
711||"The castle is faux, of course, but it has a Gothic charm.
Harry and Walter wander towards the front door.  Harry is
knotting a newly-bought tie."|stage direction||
712|HARRY|I only wear ties for funerals.|speech|HARRY|M
713|WILDER|"You don't get in without one. It's
like a gentlemen's club for
illusionists.  Except most of us
aren't gentlemen."|speech|WILDER|M
714||INT. MAGIC CASTLE - CORRIDORS - NIGHT|location||
715||"The interior is murky and atmospheric, the walls covered with
illusionists' posters.
Walter leads the way through the long corridors, past rooms
where illusionists are performing close-up magic for
audiences of well-heeled patrons.  Walter nods and waves to
half a dozen people on their way through the house, up the
stairs and towards the bar."|stage direction||
716||HARRY|unknown||
717|WILDER|Are they all in the business?|speech|WILDER|M
718|WILDER|"It's not a business. Harry. It's a
vocation."|speech|WILDER|M
719||Wilder points to a locked door.|stage direction||
720|WILDER|"That's what they call the
Repository.  Every magic secret
known to man's locked up in that
room."|speech|WILDER|M
721|HARRY|Have you been in?|speech|HARRY|M
722|WILDER|"No.  There's only three keys.
Vinovich has got one, of
course."|speech|WILDER|M
723||(beat)|location||
724|WILDER|"He's a little crazy, by the way.
And he's a mean drunk. Otherwise,
he's a real charmer."|speech|WILDER|M
725||INT. MAGIC CASTLE - BAR - NIGHT|location||
726||"Later.  A drunken VINOVICH is holding court.  He's in his
40's:  a flamboyant and loquacious man with a heavy (and
fake) middle-European accent.  At the table - besides Harry
and Walter - are:  Vinovich's starlet/nymphet girlfriend
LAURA; an Asian-American illusionist called BILLY WHO; and
two of Vinovich's adoring courtiers, an overblown,
overdressed female illusionist - DEBRA DEVINE - and a thin,
waspish fellow in a spangly suit:  the AMAZING QUENTIN.
In the conversation that follows we go back to Harry
repeatedly as he studies this extraordinary group."|stage direction||
727|VINOVICH|"It's more than entertainment. We're
opening people's heads up.  Putting
miracles back into their boring
little lives."|speech|VINOVICH|M
728|BILLY|But they're fake miracles.|speech|BILLY|M
729|VINOVICH|"Houdini believed he had spirit
guides."|speech|VINOVICH|M
730|HARRY|You believe that?|speech|HARRY|M
731|VINOVICH|"I think we walk a narrow path,
between... between..."|speech|VINOVICH|M
732|HARRY|Heaven and Hell?|speech|HARRY|M
733||"Vinovich stares hard at Harry, trying to figure out whether
he's being sarcastic or not."|stage direction||
734|VINOVICH|Trickery and divinity.|speech|VINOVICH|M
735|HARRY|"Are you saying that sometimes
the miracles are real?"|speech|HARRY|M
736|VINOVICH|"No.  I'm saying they were always
fake.  The saints, the messiahs,
they were just illusionists."|speech|VINOVICH|M
737|HARRY|So could you walk on water?|speech|HARRY|M
738||(deadly serious)|location||
739|VINOVICH|"I could reproduce any miracle
that's ever been performed, with a
little preparation."|speech|VINOVICH|M
740|HARRY|What about Swann's miracles?|speech|HARRY|M
741||"The smug smile on Vinovich's face dies.  Furtive glances are
exchanged around the table.  Only Billy Who makes a tiny
smile."|stage direction||
742|VINOVICH|They weren't worth a damn.|speech|VINOVICH|M
743||(goading)|location||
744|HARRY|I heard he was the best.|speech|HARRY|M
745|VINOVICH|If he was so good why's he so dead?|speech|VINOVICH|M
746||Vinovich begins to look suspicious.|stage direction||
747|HARRY|"You tell me.  No?  I thought you'd
maybe have a theory."|speech|HARRY|M
748|VINOVICH|Oh, I've got plenty.|speech|VINOVICH|M
749|HARRY|I'd like to hear them.|speech|HARRY|M
750||Vinovich rises.|stage direction||
751|VINOVICH|I'm not saying another word.|speech|VINOVICH|M
752||(to Wilder)|location||
753|VINOVICH|"You damn fool.  He's a
journalist."|speech|VINOVICH|M
754|HARRY|"Just tell me about Swann.  Or are
you too scared?"|speech|HARRY|M
755|VINOVICH|"He was a freak.  Everything he did
was tainted."|speech|VINOVICH|M
756||Harry rises.  Looks straight at Vinovich, unintimidated.|stage direction||
757|HARRY|With what?|speech|HARRY|M
758|VINOVICH|Evil.  He was evil.|speech|VINOVICH|M
759||(to Laura)|location||
760|VINOVICH|Come on.|speech|VINOVICH|M
761||She rises.|stage direction||
762||(to the rest)|location||
763|VINOVICH|"Say nothing to this man if you wish
to keep my company."|speech|VINOVICH|M
764||"He stalks away.  Harry calls after him, across a now-
silenced bar."|stage direction||
765|HARRY|"Great accent, by the way.  Is it
Brooklyn?"|speech|HARRY|M
766||(pure Brooklyn)|location||
767|VINOVICH|Fuck you.|speech|VINOVICH|M
768||EXT. MAGIC CASTLE - PARKING LOT - NIGHT|location||
769||Harry heads to the car.|stage direction||
770|BILLY (V.O.)|Harry!|speech|BILLY|M
771||"Harry turns.  Billy approaches, glancing behind him to see
that he's not being watched."|stage direction||
772|BILLY|"I gotta be careful.  If Vinovich
sees me talking to you.  He's an
asshole, but he's a powerful
asshole."|speech|BILLY|M
773|HARRY|They go together.|speech|HARRY|M
774||(lowered voice)|location||
775|BILLY|"I've heard a name.  Someone they
talk about in whispers."|speech|BILLY|M
776|HARRY|Who?|speech|HARRY|M
777|BILLY|Nix.|speech|BILLY|M
778|HARRY|Nix?|speech|HARRY|M
779|BILLY|Like in nothing.  Nobody.  Nix.|speech|BILLY|M
780|HARRY|Who is he?|speech|HARRY|M
781|BILLY|I think maybe he taught Swann.|speech|BILLY|M
782||(hands Harry a card)|location||
783|BILLY|This is me.  See ya around.|speech|BILLY|M
784||Billy hurries away.|stage direction||
785||INT. HARRY'S HOTEL ROOM - NIGHT|location||
786||Harry lies on his bed, dozing.  The CAMERA CREEPS IN on him.|stage direction||
787|DOROTHEA (V.O.)|"... I want somebody who can find
out what Philip saw in those damn
cards..."|speech|DOROTHEA|F
788||Harry frowns in his semi-doze.|stage direction||
789||FLASHBACK - QUAID'S ROOM|stage direction||
790|BUTTERFIELD|Ever watched a man die?|speech|BUTTERFIELD|M
791||The image darkens, and fades up a beat later on Quaid.|stage direction||
792|QUAID|"Please... I wasn't there... Ask
Pimm."|speech|QUAID|M
793|BUTTERFIELD|"Pimm's dead.  Jennifer Desiderio's
disappeared..."|speech|BUTTERFIELD|M
794||INT. HARRY'S HOTEL ROOM - NIGHT|location||
795||Harry is still asleep.|stage direction||
796||FLASHBACK - QUAID'S ROOM|stage direction||
797|QUAID|"I'm not afraid to die.  There's
something terrible... coming
home..."|speech|QUAID|M
798||"A long silence.
SUDDENLY, a telephone RINGS."|stage direction||
799||INT. HARRY'S HOTEL ROOM - NIGHT|location||
800||HARRY sits up, shocked awake.|stage direction||
801|HARRY|Shit!|speech|HARRY|M
802||He picks up the receiver.|stage direction||
803|HARRY|This is D'Amour.|speech|HARRY|M
804||"CUT TO:
INT. SWANN'S MANSION - DOROTHEA'S BEDROOM - NIGHT"|location||
805||"She sits up on her bed, dressed in a silk robe, and nothing
else, drinking a SCOTCH, talking on the phone. The primary
source of illumination is the massive T.V. set in the wall
opposite the bed."|stage direction||
806|DOROTHEA|Harry... I know it's late.|speech|DOROTHEA|F
807||"INTERCUT PHONE CONVERSATION
There should be a subtle eroticism pervading this exchange.
Both of them on beds, in different bedrooms. Each aroused by
the other's voice, and frustrated not to be able to see and
touch them."|stage direction||
808|HARRY|That's okay.|speech|HARRY|M
809||"As he speaks, Harry scrawls Jennifer Desiderio on the title
page of the Gideon's Bible beside the bed."|stage direction||
810|DOROTHEA|How did it go today?|speech|DOROTHEA|F
811|HARRY|"I went up to the Magic Castle. You
were right.  He didn't have a lot
of fans up there."|speech|HARRY|M
812||INT. SWANN'S MANSION - KITCHEN - NIGHT|location||
813||Valentin, on the kitchen PHONE, is listening in.|stage direction||
814|DOROTHEA (V.O.)|They were jealous of him.|speech|DOROTHEA|F
815|HARRY (V.O.)|Why?  Because he had you?|speech|HARRY|M
816||INTERCUTTING: HARRY - DOROTHEA - VALENTIN|stage direction||
817|DOROTHEA|He... didn't have me..  I told you-|speech|DOROTHEA|F
818|HARRY|You didn't marry him for love.|speech|HARRY|M
819||"DOROTHEA'S BEDROOM
She's a little uncomfortable now."|stage direction||
820|HARRY|So why did you marry him?|speech|HARRY|M
821|DOROTHEA|That's my business. Harry.|speech|DOROTHEA|F
822|HARRY|Just curious.|speech|HARRY|M
823||(a beat)|location||
824|HARRY|"Back to business.  Ever heard of a
man called Nix?"|speech|HARRY|M
825||(silence)|location||
826|HARRY|Dorothea?|speech|HARRY|M
827|DOROTHEA|"Yes... I'm here.  And no.  I don't
know the name."|speech|DOROTHEA|F
828|HARRY|What about Jennifer Desiderio?|speech|HARRY|M
829|DOROTHEA|"It doesn't ring a bell.  I have to
go."|speech|DOROTHEA|F
830|HARRY|Okay.  I'll keep digging.|speech|HARRY|M
831||(uneasy)|location||
832|DOROTHEA|Yes.  You do that.|speech|DOROTHEA|F
833||"She puts down the phone, and swallows a mouthful of scotch.
She's shaking.  She gets up.  Paces the room. Then she picks
up the phone again."|stage direction||
834||INT. HARRY'S HOTEL ROOM - NIGHT|location||
835||"On the pad beside the bed, Jennifer's name, surrounded by
Harry's doodles.  The phone RINGS.
CUT WIDE:  The room is empty."|stage direction||
836||EXT./INT. QUAID'S OFFICES - STAIRWELL - NIGHT|location||
837||"The Tarot Card and Crystal Readings sign is dark now. Harry
heads up the stairs, past the PHOTOGRAPHS, to the door of
Quaid's Waiting Room.
It has been locked and taped by the police.  Harry has come
prepared.  He takes out a small crowbar and levers off the
locks."|stage direction||
838||INT. QUAID'S OFFICES - WAITING/FORTUNE TELLING ROOMS - NIGHT|location||
839||"Harry enters, FLASHLIGHT on.  He crosses the Waiting Room and
enters the Fortune-Telling Room where Quaid died.  On the
TRACK -- a remote, eerie presence -- we hear Quaid's SOBS,
Miller's SHOUTS, and, as Harry's flashlight illuminates the
blood-spattered table:"|stage direction||
840|BUTTERFIELD (V.O.)|"If you watch very closely, you can
sometimes see the soul escaping."|speech|BUTTERFIELD|M
841||"Harry is spooked.  He starts to search the room, opening
cabinets and drawers.  Quaid's hordes of mystical bric-a-brac
are stashed everywhere.  Boxes of crystals, religious
statues, elaborate cards, incense, etc.
He pulls open a drawer, and notices that a rosary is wedged
in a niche at the base of the drawer.  He pulls the drawer
out, empties its contents on the table, and examines it.
Using the crowbar, he forces the drawer apart.  It has a
false bottom."|stage direction||
842||(smiles)|location||
843|HARRY|Yes...|speech|HARRY|M
844||"In the secret compartment, some papers and an address book.
He flicks to ""D."""|stage direction||
845|HARRY (CONT'D)|Desiderio...|speech|HARRY|M
846||"There it is.  Jennifer Desiderio, and an address.  He pockets
the book.  Then, sensing a presence behind him, he pulls out
his gun and whirls around, his flashlight beam revealing --
-- Valentin!"|stage direction||
847|HARRY (CONT'D)|What the fuck are you doing here?|speech|HARRY|M
848|VALENTIN|"Looking for you.  I tried the
hotel."|speech|VALENTIN|M
849|HARRY|Why'd you come here?|speech|HARRY|M
850|VALENTIN|"You're a detective, with no clues.
Where else are you going to look?
I'm going to keep this brief."|speech|VALENTIN|M
851||(he takes out an envelope)|location||
852|VALENTIN|Here's thirty thousand dollars.|speech|VALENTIN|M
853|HARRY|What for?|speech|HARRY|M
854|VALENTIN|A ticket home,|speech|VALENTIN|M
855|HARRY|"You didn't hire me.  She did.
If she wants me off the job, I
want to hear it from her."|speech|HARRY|M
856|VALENTIN|"She doesn't want to see you. She's
had enough pain.  Enough churning
over the past.  She wants it all
left alone."|speech|VALENTIN|M
857|HARRY|"Left alone?  Somebody's been
murdered."|speech|HARRY|M
858|VALENTIN|Yes.  It's regrettable|speech|VALENTIN|M
859|HARRY|"Fuck regrettable!  I want to know
why."|speech|HARRY|M
860|VALENTIN|What for?  You need to stay busy?|speech|VALENTIN|M
861||(a confession)|location||
862|HARRY|I like to know why things happen.|speech|HARRY|M
863|VALENTIN|Why people die?|speech|VALENTIN|M
864||(shakes his head)|location||
865|VALENTIN|Give it up, D'Amour.  Go home.|speech|VALENTIN|M
866|HARRY|No.|speech|HARRY|M
867||Harry crosses to the door, brushing past Valentin.|stage direction||
868|VALENTIN|"Don't try and see her, D'Amour.
Just leave her alone.  Let her
heal."|speech|VALENTIN|M
869||He glances back at Valentin.|stage direction||
870|HARRY|Lock up, will you?|speech|HARRY|M
871||EXT. ST. LUKE'S SANITORIUM, PASADENA - DAY|location||
872||"ON THE ADDRESS BOOK, in Harry's hands.
Harry looks up - with some surprise - not at a house but at a
building, the sign on which reads, ""St. Luke's Sanitorium""."|stage direction||
873||INT. ST. LUKE'S SANITORIUM - DAY|location||
874||"The place is bland and functional throughout, the walls
decorated with sun-faded reproductions of great paintings.
Nothing disturbing.  Harry is talking to D.A. TOFFLER -
black, fortyish, softly spoken - and a Nurse."|stage direction||
875|TOFFLER|"Jennifer's only ever had one
visitor."|speech|TOFFLER|?
876|HARRY|A Mister Quaid?|speech|HARRY|M
877|TOFFLER|"Right.  And he's dead, isn't he?  I
saw it on the news. Jennifer
doesn't know.  And frankly, this
isn't the best tine for her to be
told."|speech|TOFFLER|?
878|HARRY|I won't say anything.|speech|HARRY|M
879||INT. ST. LUKE'S SANITORIUM - CORRIDORS AND WARD - DAY|location||
880||"Toffler excorts Harry through -the place.  There are
distressing scenes on every side.  Nothing melodramatic no
screaming, no fits.  Just a subtle, pervasive air of despair.
Blank, empty FACES in blank, empty rooms."|stage direction||
881|TOFFLER|"Jennifer's been with us four years.
She was coming on nicely.
But just the last month or so,
she's worse than ever."|speech|TOFFLER|?
882|HARRY|What's her problem?|speech|HARRY|M
883|TOFFLER|She has no real grip on reality.|speech|TOFFLER|?
884||(a joke)|location||
