|character|text|type
400||Laughter.|stage direction
401||"HARVEY
No...
(beat)
Is she..?
SCOTT
She's through there. She'll be
thrilled you're here. I'll go and
find her."|unknown
402||Just then Harvey's phone rings.|stage direction
403||"HARVEY
Sorry."|unknown
404||Harvey turns away and answers.|stage direction
405||21.|unknown
406|HARVEY (CONT'D)|Yes.|speech
407||(listens)|location
408|HARVEY (CONT'D)|"No, no, that's not right. I booked
Mike. It's important. I spoke to
him about it two weeks ago. I
booked him."|speech
409||(getting flustered)|location
410|HARVEY (CONT'D)|"Have you told him its Harvey. It's
really important..."|speech
411||(suddenly conscious of|location
412||"Scott's friends standing
nearby)"|unknown
413|HARVEY (CONT'D)|Just...Just get him to call me, Ok?|speech
414||"Harvey hangs up. And putting on his `positive' face turns
back to Scott's friends."|stage direction
415||HARVEY (CONT'D)|unknown
416|HARVEY (CONT'D)|Sorry.|speech
417||(beat)|location
418|HARVEY (CONT'D)|Always something.|speech
419||JOSH|unknown
420|HARVEY (CONT'D)|Sure.|speech
421||(beat)|location
422|HARVEY (CONT'D)|What's your field, Harvey?|speech
423||HARVEY|unknown
424|HARVEY (CONT'D)|Oh, I'm a...|speech
425||(beat)|location
426|HARVEY (CONT'D)|I work in the music industry.|speech
427|JOSH|Wow. Doing what?|speech
428||HARVEY|unknown
429|JOSH|I'm a composer.|speech
430||(beat)|location
431|JOSH|Sort of.|speech
432|PETE|Cool. What kind of stuff?|speech
433||HARVEY|unknown
434|PETE|"Oh, you know, for...commercials,
that sort of thing. TV."|speech
435||(beat)|location
436|PETE|"Mostly background stuff, that sort
of thing."|speech
437|JOSH|I see.|speech
438||22.|unknown
439||Slightly awkward pause.|stage direction
440|PETE|Sounds profitable.|speech
441||HARVEY|unknown
442|PETE|It can be.|speech
443||(wanting to change|location
444||subject)|unknown
445|PETE|You guys work with Scott?|speech
446|PETE/JOSH|Yes.|speech
447|HARVEY|Oil, right?|speech
448|JOSH|Futures, yes.|speech
449|HARVEY|"Well, I'm sure that's pretty
profitable too."|speech
450||The guys smile a little too readily.|stage direction
451|JOSH|Sometimes, yes.|speech
452||Harvey tries to smile back.|stage direction
453|HARVEY|Well, I'd better find my daughter.|speech
454|PETE|"Absolutely. Good to meet you,
Harvey. See you in there."|speech
