|character|text|type|character_clean|gender
1110|DOUG (CONT'D)|"Yes!--
But Doug is instantly punched in the stomach by Jack's
other fist. Doug winces as he doubles over in agony.
Drool drips out of his mouth. This isn't pretty.
Jack takes him by the back of the shirt and lifts him
into the air. The Hells Angels cheer as Jack tosses Doug
five yards into the dirt."|speech|DOUG|M
1111|JACK|"Don't get tired yet. The hurt is just
beginning.
Doug tries to stand back up, but it's getting harder. He
slyly grabs a handful of sand as he starts to stand."|speech|JACK|M
1112|DOUG|"Hah!
Doug whips around and throws the sand towards Jack's
face; However, his aim is off. The sand hits Jack in the
chest and falls away. Jack looks at Doug and shakes his
head.
""Wild Hogs"" writers first draft 7/06/05 110."|speech|DOUG|M
1113|DOUG (CONT'D)|"Damn.
Jack punches Doug square in the face again. Doug
crumples to the ground in pain. Jack turns back to the
Hells Angels."|speech|DOUG|M
1114|JACK|"Man, this isn't even a workout.
Jack laughs and puts his aviator sunglasses back on, as
Doug quickly stands up and whips around at him."|speech|JACK|M
1115|DOUG|"Ahhh!
Doug throws another handful of sand. This time he aims
carefully; but Jack now has sunglasses on. The sand
bounces harmlessly off the lenses. Doug cringes and
waits for the punch, which comes like a freight train
into his stomach. Doug doubles over again as Jack lines
up another punch."|speech|DOUG|M
1116|JACK|This one's gonna break bone.|speech|JACK|M
1117|DOUG|"Wait! Wait--
Doug straightens up and looks curiously at Jack's mouth."|speech|DOUG|M
1118|DOUG (CONT'D)|"Your tooth-- That's an acute periodontal
abscess."|speech|DOUG|M
1119|JACK|What?|speech|JACK|M
1120|DOUG|"look, I really hate you, but I don't want
to feel responsible for a death. I'm a
dentist. I took an oath. Same one as
doctors. If the infection in that tooth
gets to the root - it could seep into
your nervous system. Just let me look--
Doug slowly reaches towards Jack's mouth. Jack doesn't
move."|speech|DOUG|M
1121|JACK|"You're a dentist?
""Wild Hogs"" writers first draft 7/06/05 111."|speech|JACK|M
1122|DOUG|"Yeah. One of the best. And I know when
your gums are that swollen and your"|speech|DOUG|M
1123|BICUSPID--|"And Wham! Doug punches Jack square in the mouth. Jack
goes down hard. Woody and Bob cheer."|speech|BICUSPID--|?
1124|BOB|Yeah, Doug!|speech|BOB|M
1125|WOODY|"Quick! Start kicking him! Don't let him
get up!
Doug nods and goes to kick Jack, but Jack grabs the foot
and pushes him backwards. Doug falls back to the dirt.
Jack stands up and dusts himself off."|speech|WOODY|M
1126|JACK|"All right. Now you're going to die.
Jack approaches Doug, who closes his eyes and waits for
the end."|speech|JACK|M
1127|WOODY|"Wait!!
Jack turns around as WOODY walks into the circle."|speech|WOODY|M
1128|WOODY (CONT'D)|"Doug's not the leader of this gang. I--
Jack instantly punches Woody in the face. Woody falls
down next to Doug. Doug turns his head to Woody.
They're both bleeding from their noses and lips."|speech|WOODY|M
1129|"DOUG
(TO WOODY)"|Thanks, man.|speech|DOUG|M
1130|WOODY|"Sure.
Jack looks at Bob."|speech|WOODY|M
1131|JACK|"Anybody else the leader of this gang?
Bob takes a deep breath, and bends down an grabs a long
lead pipe. He starts towards Jack.
""Wild Hogs"" writers first draft 7/06/05 112."|speech|JACK|M
1132|BOB|"Alright, Mother f--
Bob suddenly trips on the lead pipe and hits the ground.
Doug shakes his head."|speech|BOB|M
1133|"DOUG
(TO BOB)"|"Just stay down.
Bob nods."|speech|DOUG|M
1134|JACK|"Well, I guess that's all of you--
DUDLEY, still covered in tape, comes running into the
circle from the other side."|speech|JACK|M
1135|DUDLEY|"Ahhhhhhhhhhh!
Dudley charges Jack, but his limited mobility results not
in a tackle, but in him leaning on Jack. After a moment,
Jack takes a step back and Dudley falls to the ground."|speech|DUDLEY|M
1136|DUDLEY (CONT'D)|"Ow.
Jack cracks his knuckles and looks to OILCAN."|speech|DUDLEY|M
1137|JACK|"Give me the crowbar.
Oilcan nods and hands it to Jack. Jack smiles at the
four fallen Wild Hogs."|speech|JACK|M
1138|JACK (CONT'D)|"Guess you guys are wishing you'd
listened, now, huh?
Jack smiles as we hear:"|speech|JACK|M
1139|SFX: SIREN|"Jack and the Hells Angels look up the road.
ANGLE ON: DOWN STREET. CHARLEY is riding his shiny
Harley Davidson police bike. Behind him are BUCK and
EARL, driving a police cruiser. Behind the cruiser is a
large group of people carrying rakes, hedge clippers,
brooms... It's all the citizens of Lucas.
ANGLE ON: Hells Angels. They're stunned.
""Wild Hogs"" writers first draft 7/06/05 113.
CHARLEY pulls up to the group and gets off his
motorcycle."|speech|SFX: SIREN|?
1140|CHARLEY|"All right, Jack. That'll be enough of
that."|speech|CHARLEY|M
1141|JACK|"Are you kidding? And what makes you
think you can ride a motorcycle without
our permission?"|speech|JACK|M
1142|CHARLEY|"I'll ride whatever I want from now on.
I'm the sheriff of Lucas, and I'm not
tolerating any more lawlessness.
BOB helps DOUG, WOODY, and DUDLEY to their feet, as Jack
takes a step towards Charley."|speech|CHARLEY|M
1143|CHARLEY (CONT'D)|"I'd stop right there, Jack.
Earl and Buck get out of the cruiser with two shotguns.
They cock the guns and walk to Charley's side. Jack
looks concerned."|speech|CHARLEY|M
1144|JACK|What? You're going to shoot us?|speech|JACK|M
1145|CHARLEY|"No. Not unless you want to do something
stupid like ignoring--
Buck grabs his missing ear as he starts to loose his
balance. He tips over and falls. As he hits the ground,
the shotgun fires and hits OILCAN in the leg. Oilcan
falls to the ground."|speech|CHARLEY|M
1146|OILCAN|"Ahhhhhh! He shot me! I just got shot!!
Charley looks over at Buck, then back to Jack."|speech|OILCAN|M
1147|CHARLEY|"Um... Yeah, I guess we're going to shoot
you.
The Hells Angels suddenly look nervous, and back up a few
steps. Charley steps towards Jack.
""Wild Hogs"" writers first draft 7/06/05 114."|speech|CHARLEY|M
1148|CHARLEY (CONT'D)|"We're not going to live in fear of your
gang anymore, Jack. If the Wild Hogs can
stand up to you - so can everyone of us.
The crowd of townspeople gathers behind Charley and nods."|speech|CHARLEY|M
1149|"BUD
(FROM CROWD)"|"That's right. You mess up our town,
we'll do the same to you!
The crowd cheers as THOMAS MILBORN, the guy Earl pointed
out as a child molester, steps forward."|speech|BUD|F
1150|THOMAS MILBORN|"Yeah! People like you are the scum of
the earth!
The crowd is silent for a moment, then hesitantly gives a
uncomfortable cheer. Charley turns back to the Hells
Angels."|speech|THOMAS MILBORN|?
1151|CHARLEY|"The point is, from now on you need to
treat Lucas with kindness and respect.
And when you do, you'll be treated the
same. And if you don't...
Charley looks over at OILCAN, who's tending to the bullet
wound in his thigh."|speech|CHARLEY|M
1152|CHARLEY (CONT'D)|"Then I guess we'll keep... shooting you.
Got it?
Jack looks at all the townspeople. He knows he's beaten.
He nods bitterly."|speech|CHARLEY|M
1153|CHARLEY (CONT'D)|"Good. Now I'd like you to untape our
friend Dudley.
Jack signals to one of the Hells Angels. He grabs
Dudley's tape and spins him around to untape him."|speech|CHARLEY|M
1154|DUDLEY|"Ow. Ow! Ow, ow. Ow. Ow!...
After a painful minute, Dudley is untaped. Charley looks
at Jack's jacket.
""Wild Hogs"" writers first draft 7/06/05 115."|speech|DUDLEY|M
1155|CHARLEY|"And I believe that's his jacket.
Jack begrudgingly takes off Dudley's ""Wild Hogs"" jacket
and tosses it to him. Dudley proudly puts it on."|speech|CHARLEY|M
1156|CHARLEY (CONT'D)|"And as I recall, that '51 Panhead was
traded to Dudley.
Jack looks over at the mint condition motorcycle and
shakes his head."|speech|CHARLEY|M
1157|JACK|No way. He can have his Sportster back.|speech|JACK|M
1158|CHARLEY|"Uh uh. A deal's a deal, Jack.
Jack grits his teeth and throws a set of keys at Dudley.
The crowd chatters in approval as Dudley gets on the '51
Panhead and starts the engine. He revs it a few times
and Jack shoots Doug an infuriated glare."|speech|CHARLEY|M
1159|"JACK
(TO DOUG)"|"Hope you're happy. You suburban posers
are a disease. You need to learn some
damn respect for real bikers.
Doug smiles."|speech|JACK|M
1160|DOUG|You still don't get it do you, Jack?|speech|DOUG|M
1161|JACK|Get what?|speech|JACK|M
1162|DOUG|"We are the real bikers.
As Doug says this, Dudley kicks the Panhead into gear and
shoots forward - out of control. He instantly crashes
into a steel light post. Everyone in the crowd cringes"|speech|DOUG|M
1163|DUDLEY LOOKS|"as the bike falls over in a crumpled heap.
up from the ground."|speech|DUDLEY LOOKS|M
1164|DUDLEY|"Yeah, I'll take the Sportster back, I
guess.
""Wild Hogs"" writers first draft 7/06/05 116.
Jack just stares at the trashed motorcycle, mortified."|speech|DUDLEY|M
1165||EXT. STREET OUTSIDE POLICE STATION - LATER THAT AFTERNOON|location||
1166|DISSOLVE TO:|"It's later that afternoon in Lucas. DOUG, BOB and WOODY
walk to their motorcycles with CHARLEY, EARL and BUCK."|speech|DISSOLVE TO:|?
1167|CHARLEY|Well, I wish you guys would stay longer.|speech|CHARLEY|M
1168|DOUG|"Ahh, we should be heading back. I think
we've had enough excitement for one trip.
Earl steps forward and shakes Doug's hand."|speech|DOUG|M
1169|EARL|"You guys were a blessing to this place.
I mean... I'm not going to get all
emotional like ""hamburger head"" here
always does.
Earl laughs and looks to his left. Buck isn't there. He
quickly looks to the right, where Buck is staring at him
in disbelief."|speech|EARL|M
1170|BUCK|What'd you just call me?|speech|BUCK|M
1171|"EARL
(CAUGHT)"|Um...|speech|EARL|M
1172|BUCK|"It's just a little scar! I'm still
better looking than you!
Buck goes to storm off, but after a few steps, tilts left
and falls over."|speech|BUCK|M
1173|"BUCK (CONT'D)
(FROM GROUND)"|"Dammit!
Doug shakes his head, then turns to Woody and Bob."|speech|BUCK|M
1174|DOUG|"(to Woody and Bob)
You guys ready to head back?
""Wild Hogs"" writers first draft 7/06/05 117.
Woody takes a deep breath and shakes his head."|speech|DOUG|M
1175|WOODY|"You know what? I think I'm going to
press on. Keep heading West."|speech|WOODY|M
1176|DOUG|You are?|speech|DOUG|M
1177|WOODY|"Yeah. Why not? I feel good about my
life again. And I'd like to see what San
Francisco's all about.
Doug nods and looks to Bob. You can tell he wants to go."|speech|WOODY|M
1178|BOB|"I'm in, too! Let's ride to San--
Suddenly, a mini-van pulls up. KAREN and KELLY hop out."|speech|BOB|M
1179||BOB / DOUG|location||
1180|BOB|Karen? / Kelly?|speech|BOB|M
1181|"KAREN
(TO BOB)"|I told you I was coming, Bob!|speech|KAREN|F
1182|"KELLY
(TO DOUG)"|"Hey, honey.
Kelly kisses Doug. He smiles, glad to see her."|speech|KELLY|M
1183|DOUG|Hey, baby. What are you doing here?|speech|DOUG|M
1184|KELLY|"Karen said you guys were in trouble. I
kept calling your cell, but somebody
programmed it to not receive calls from
our house.
Doug shoots Woody a look."|speech|KELLY|M
1185|"WOODY
(CAUGHT)"|"Excuse me.
Woody hurries over to his bike. KAREN turns to BOB.
""Wild Hogs"" writers first draft 7/06/05 118."|speech|WOODY|M
1186|KAREN|"Well, I hope you guys had a nice trip.
Now get in the van. We're going home."|speech|KAREN|F
1187|BOB|"Um... Actually, we just decided we were
going to keep pressing West for a few--"|speech|BOB|M
1188|KAREN|"Oh, no. No way! I came all the way out
here, rented a car, drove to this podunk"|speech|KAREN|F
1189|LITTLE TOWN--|"As Karen is saying this, Bob looks over at the guys, then
back to Karen. He can't take it anymore."|speech|LITTLE TOWN--|?
1190|BOB|"--Karen!
Karen stops talking, shocked by Bob raising his voice."|speech|BOB|M
1191|BOB (CONT'D)|"Listen to me. This is My vacation and if
I want to ride on with my friends, well
that's what I'm going to do! And if you
have a problem with that, well... Tough
shit!
There's a moment of silence as Karen absorbs this. The
guys all look at Bob proudly. After a few seconds,
Karen's face softens."|speech|BOB|M
1192|"KAREN
(SUDDENLY MEEK)"|"Okay. Sorry... Just... be careful.
Karen shyly kisses Bob on the cheek. Bob can't believe
it."|speech|KAREN|F
1193|BOB|"I will. And... I love you.
Bob smiles at her and gets on his bike.
ANGLE ON: DOUG and KELLY. Kelly looks at Doug."|speech|BOB|M
1194|KELLY|So are you going, too?|speech|KELLY|M
1195|DOUG|"I hadn't really decided. I have been
having a good time, though."|speech|DOUG|M
1196|(MORE)|"""Wild Hogs"" writers first draft 7/06/05 119."|speech||
1197|"DOUG (CONT'D)
(SMILES)"|"I even got beaten up.
Doug winks cockily. Kelly lights up."|speech|DOUG|M
1198|KELLY|"There he is! I saw old Doug!
Doug blushes."|speech|KELLY|M
1199|DOUG|"You'll see him even more if you and Billy
meet me in San Francisco. We've got a
suite at the Ritz-Carlton.
Doug smiles and gets onto his motorcycle. Kelly looks
concerned."|speech|DOUG|M
1200|KELLY|"What about work? And Billy's school?
Doug shrugs like he hasn't a care in the world."|speech|KELLY|M
1201|DOUG|"Ahh. We can risk it.
Kelly smiles and kisses him proudly. Doug grabs her face
and kisses her back... Then, turns to Woody and Bob."|speech|DOUG|M
1202|DOUG (CONT'D)|We ready?|speech|DOUG|M
1203|WOODY|"I think so. Dudley? What do you think?
The camera PULLS OUT to reveal DUDLEY, sitting on his
motorcycle. Next to him, is MAGGIE, sitting in the rusty
sidecar now attached to Dudley's bike. She's wearing
Dudley's goggles and nods to him encouragingly. Dudley
looks back over to Doug, Bob and Woody."|speech|WOODY|M
1204|DUDLEY|"Let's ride.
They start their motorcycles. The engines roar to life."|speech|DUDLEY|M
1205||EXT. HIGHWAY U.S. 50 - LATER THAT DAY|location||
1206|DISSOLVE TO:|"The four motorcycles (and one sidecar) cruise down the
open highway. The guys smile as the wind blows in their
faces.
""Wild Hogs"" writers first draft 7/06/05 120.
It's freedom, joy and friendship all wrapped up in one
expression. The camera PANS AROUND THEM, and finally
ZOOMS IN ON DOUG. We see his eyes sparkle a little bit,
and he opens his mouth:"|speech|DISSOLVE TO:|?
1207|"DOUG
(SINGING)"|"I walk these streets, a loaded six string
on my back.
I play for keeps, 'cause I might not make
it back...
I'm a cowboy, on a steel horse I ride!
I'm wanted...
The other guys smile and join in:
DOUG/BOB/WOODY/DUDLEY
Dead or alive!
They all look at each other as they continue to sing over
the roar of the engines:
DOUG/BOB/WOODY/DUDLEY (CONT'D)
Ohh, I'm a cowboy, I got the night on my
side!"|speech|DOUG|M
1208|"I'M WANTED--
DOUG"|"Wante-ee--ed!
DOUG/BOB/WOODY/DUDLEY
Dead or aliiiivvvee!
MUSIC CUE: BON JOVI'S ""WANTED DEAD OR ALIVE.""
The camera slowly PULLS OUT TO AN AERIAL SHOT, as the
guys joyfully ride along the sunlit highway.
It's a good day to be a Wild Hog."|speech|I'M WANTED--DOUG|?
