|character|text|type
283||INSPECTOR LAVAL|unknown
284||You are a heavy sleeper.|location
285||GRACE|unknown
286||"You're everywhere. What's up,
Laval?"|location
287||INSPECTOR LAVAL|unknown
288||"A man was killed tonight.
Attacked from behind. Asphyxiated
with a nylon cord with handles.
And there's a witness. Or a
suspect. We're not sure yet. We
should go.
EXT. PARKING LOT CRIME SCENE (DOWNTOWN MONTREAL) -"|location
289||"NIGHT (4:00 AM)
Cop cars everywhere. Crime scene tape. The Coroner's
van. A couple NEWS CAMERAMEN. Grace crossing with
Laval.
Reynaud places a HANDCUFFED MAN in workout gear in the
back of a cop car."|stage direction
290||INSPECTOR LAVAL|unknown
291||"That's him.   He says he saw the
killer."|location
292||"Reynaud SLAPS the cop car, it quickly drives away. Grace
and Laval arrive at a BODY dressed in sweats. A gym bag
nearby. A pair of UNIFORMS stand guard as a CRIMINALIST
processes the body. Thirty-ish, healthy, his generic
looks marred by bulging, bruised eyes. Face bruised."|stage direction
293||INSPECTOR LAVAL|unknown
294||Meet Mr. Todd Ford.|location
295||"Grace squats by the body. CLICKS on her Mag-Lite and
inspects the victim. Bruises on his neck."|stage direction
296||GRACE|unknown
297||He's still warm.|location
298||"(CONTINUED)
20."|unknown
299||"CONTINUED:
Grace shines her flashlight along the corpse.      A couple
hairs glow in the strong light beam."|stage direction
300|GRACE|Want to get those?|speech
301||The Criminalist takes a lint roller, collects the hairs.|stage direction
302||GRACE|unknown
303|GRACE|Where is it?|speech
304||INSPECTOR LAVAL|unknown
305|GRACE|There.   Under his car.|speech
306||"Grace shines her light under a car. A garrote is there,
made of broomsticks and knotted nylon cord."|stage direction
307||GRACE|unknown
308|GRACE|"Holy shit.   Has Le Directeur been
notified?"|speech
309|INSPECTOR LAVAL|"I'm letting the poor man sleep a
couple more minutes."|speech
310||"(pointing things
out)"|unknown
311|INSPECTOR LAVAL|"Twenty-four hour gym is there,
next door. He has a membership
card in his wallet. That's his
car. Car keys."|speech
312||"Grace looks around the garage.      Taking it all in.
Getting a feel for the scene.
She carefully examines the victim's car with her
flashlight. The door has been brushed with black print
dust."|stage direction
313||INT. INSPECTOR'S OFFICES - NIGHT (4:43 AM)|location
314||"Director Gillet sips bad coffee in a rumpled suit and T-
shirt. Looking through a two-way mirror. Grace, Reynaud
are with him."|stage direction
315|DIRECTOR GILLET|Is that our killer?|speech
316|GRACE|"Maybe. So far he checks out as an
art dealer from Winnipeg."|speech
317||21.|unknown
318||INT. INTERVIEW ROOM - NIGHT|location
319||"JOHN COSTA, 33, sits at the small table. Glasses,
moppish hair. Laval sits across from him. Costa is
sincere, and frightened."|stage direction
320||COSTA|unknown
321||"I walk out of the gym. Walk to my
car. I'm unlocking it and I hear
a scuffle, a fight. Over by this
car I see this guy getting choked
from behind and I shouted."|location
322||INSPECTOR LAVAL|unknown
323||What did you shout?|location
324||COSTA|unknown
325||"'Stop.' I ran towards them. Then
the person doing the choking lets
go and pointed a gun at me and
ran. I'm so stupid. I could of
been shot. I called the police
gave him CPR until the paramedics
came."|location
326||INSPECTOR LAVAL|unknown
327||You touched him?|location
328||COSTA|unknown
329||Of course.   I was giving him CPR.|location
330||INSPECTOR LAVAL|unknown
331||You removed the Garrote?|location
332||COSTA|unknown
333||"The thing around his neck? Yes.
I took it off, it was choking him."|location
334||INSPECTOR LAVAL|unknown
335||"Did you see where the attacker
went?"|location
336||COSTA|unknown
337||Away from me.|location
338||INSPECTOR LAVAL|unknown
339||What kind of gun did he have?|location
340||"COSTA
(frustrated)"|unknown
341||"The kind that puts really big
holes in people."|location
342||INSPECTOR LAVAL|unknown
343||Was it black?    Was it silver?|location
344||"(CONTINUED)
22."|unknown
345||CONTINUED:|stage direction
346|COSTA|Black.|speech
347|INSPECTOR LAVAL|"Okay, see? I am getting information.
He had a large black handgun."|speech
348|COSTA|"Listen to me. I can draw a
picture of his face. I saw him."|speech
349|INSPECTOR LAVAL|You want to draw a picture?|speech
350||COSTA|unknown
351|INSPECTOR LAVAL|"A sketch. I can sketch him.     I'm
very good."|speech
352|INSPECTOR LAVAL|"How could you see his face in the
dark?"|speech
353||"A beat. Costa realizing he is under suspicion.        He leans
forward, looks Inspector Laval in the eye."|stage direction
354|COSTA|"I did not do this. I saw two guys
fighting and should of ran the
other way but I didn't."|speech
355||(as if to a child)|unknown
356|COSTA|"You need to find the person who
killed this man."|speech
357||(in French)|unknown
358|COSTA|"You need to find the guy who did
this."|speech
359||INT. INSPECTOR'S OFFICES - NIGHT|location
360||Grace doesn't like the turn.|stage direction
361|GRACE|"You need to confirm he's a suspect
or clear him and kick-start a
manhunt based on Costa's ID. If
he is a legit witness, he'll get
heated up and start forgetting
details. I think there's a way to
clear him without pissing him off.
May I?"|speech
362|DIRECTOR GILLET|Please.|speech
363||"(CONTINUED)
23."|unknown
364||"CONTINUED:
Grace KNOCKS on the Interview room door."|stage direction
365||GRACE|unknown
366|DIRECTOR GILLET|"Inspector.   I need a moment with
you."|speech
367||"Laval exits the room, shutting the door behind them. A
ROOKIE hands Director Gillet a cup of coffee and a new
dress shirt wrapped in plastic."|stage direction
368|INSPECTOR LAVAL|I was getting into his mind.|speech
369|GRACE|"I have a shortcut. Can you get
any of his school transcripts?"|speech
370||INSPECTOR LAVAL|unknown
371|GRACE|Sure.   It's all on-line.|speech
