|character|text|type
318||"ANGLE, ON STARLING, AS SHE EXITS, THROUGH THE BACK OF THE
GYM.
ANGLE.  HOLD ON BRIGHAM, ADDRESSING THE STUDENT, WHO LOOKS
OVER HIS SHOULDER TOWARD THE DIRECTION OF BRIGHAM'S GAZE."|stage direction
319||Misdirection|location
320||"(HE MOVES TO THE STUDENT AND
THROWS HIM TO THE GROUND)"|unknown
321||"Misdirection
, My Friend.  You're pointing"|location
322|BRIGHAM (cont'd)|"a gun at me, looking in the
oth'direction, WHO THE HELL DO YOU THINK
YOU ARE...?"|speech
323||"ANGLE, ON STARLING, BACK IN THE CORRIDOR, AS SHE OPENS THE
FILE, AND LOOKS AT IT AGAIN, AND SHAKES HER HEAD.
INT PSYCHIATRIST'S OFFICE DAY.
STARLING IS TALKING TO A MIDDLE AGED WOMAN."|stage direction
324||(PSYCHIATRIST)|unknown
325|WOMAN|"..that you went into police work to
control your rage...."|speech
326||STARLING STARTS TO LAUGH.|stage direction
327|STARLING|"Well, that would be a poor choice,
wouldn't it..."|speech
328|PSYCHIATRIST|Tell me why...?|speech
329||"(SHAKES HER HEAD, STILL
LAUGHING)"|unknown
330|STARLING|"I'm sorry, I don't mean to be impolite.
Because, you know, you can't understand."|speech
331|PSYCHIATRIST|Then tell me.|speech
332|STARLING|Well, you know, you know, you know, the|speech
333||point|location
334||is:  I|unknown
335||can't|location
336||tell you.  Cause you|unknown
337|STARLING|haven't|speech
338||been|location
339||there.  You haven't|unknown
340||done it|location
341|STARLING|And that's all there|speech
342||is|location
343||(PAUSE.  SHE CHECKS HER NOTES)|unknown
344|PSYCHIATRIST|...and to have|speech
345||done|location
346||it, means, can mean|unknown
347|PSYCHIATRIST|to accept, not only|speech
348||"danger
, but
betrayal"|location
349|STARLING|....that's right.|speech
350|PSYCHIATRIST|..and|speech
351||"humiliation
?  What is this new"|location
352|PSYCHIATRIST|job they've...?|speech
353|STARLING|"No.  That's right.  That's all part of
it."|speech
354|PSYCHIATRIST|"Then, that being so, why is today
special?  Why have you come back to see
me?  Is it that new file they gave you?"|speech
355|STARLING|I don't|speech
356||think|location
357||so.|unknown
358|PSYCHIATRIST|Then what brings you back?|speech
359|STARLING|I don't know.  Do|speech
360||you|location
361||know...?|unknown
362|PSYCHIATRIST|Yes.  I think I|speech
363||do|location
364||"(PAUSE.  STARLING LOOKS AT
HER, AS IF TO SAY, THEN,
PLEASE, REVEAL IT)"|unknown
365|PSYCHIATRIST|"I think it is a phrase you used with
that woman.  You told her you were an"|speech
366||orphan|location
367||"(STARLING STARTS SHAKING HER
HEAD)"|unknown
368|PSYCHIATRIST|You|speech
369||"used
, to your mind, your most"|location
370|PSYCHIATRIST|private fears.|speech
371|STARLING|...no...|speech
372|PSYCHIATRIST|...you called up memories of your|speech
373||father|location
374|PSYCHIATRIST|to...|speech
375|STARLING|...no...|speech
376||barter|location
377||with her.  To appeal to her,|unknown
378|PSYCHIATRIST|and you feel that...|speech
379|STARLING|No, I don't|speech
380||think|location
381||so...|unknown
382|PSYCHIATRIST|It is|speech
383||you|location
384||who have betrayed...|unknown
385|STARLING|...no.|speech
386|PSYCHIATRIST|Your father.  It is not|speech
387||"they
, who..."|location
388|STARLING|Well, no...|speech
389||(SHE LOOKS AT HER WATCH)|unknown
390|STARLING|That's... I appreciate your|speech
391||"help
, but..."|location
392||(SHE RISES)|unknown
393||"INT COPBAR NIGHT.
STARLING IS DRINKING WITH"|stage direction
394||"ARDELIA MAPP
, A CONTEMPORARY, AND"|location
395||"ARDELIA'S BOYFRIEND, JIM.  THERE ARE VARIOUS EMPTY BOTTLES
IN FRONT OF THEM.
STARLING IS LOOKING DOWN AT THE FILE WE SAW EARLIER, AND
SCOWLING.
MAPP AND JIM LOOK ON.  A WAITRESS COMES BY."|stage direction
396|MAPP|You want another drink, honey...?|speech
397|STARLING|I want the|speech
398||same|location
399||drink.  Cause it did me|unknown
400||"good
... but I already drunk it, so,"|location
401|STARLING|barring that, yes, I would like another.|speech
